settlement_date,ticker,sector,market_cap_tier,asset_class,counterparty_id,counterparty_type,counterparty_size,quantity_failed,price_usd,fail_value_usd,daily_volume_shares,fail_rate_pct,days_failed_consecutive,settlement_lag_days,slo_breach,threshold_flag,fail_reason,regime_base_mult,is_post_t1
2025-05-15,PLTR,Technology,mid,Technology Equity,HEDGE_B,Hedge Fund,mid,500000,21.95,10973625.42,123232057,0.4057,1,3,0,0,Short Sale Locate Failure,1.1,1
2025-05-15,PLTR,Technology,mid,Technology Equity,REGB_B,Regional Broker,mid,500000,21.95,10973625.42,123232057,0.4057,1,1,0,0,Securities Lending Recall,1.1,1
2025-05-15,BBAI,Technology,mid,Technology Equity,HEDGE_A,Hedge Fund,mid,500000,3.29,1645468.46,30433915,1.6429,1,1,0,0,Counterparty Error,1.1,1
2025-05-15,OPEN,Financials,mid,Financials Equity,HEDGE_B,Hedge Fund,mid,500000,2.96,1480042.79,23303190,2.1456,1,1,0,0,SSI Mismatch,1.1,1
2025-05-15,CLOV,Healthcare,mid,Healthcare Equity,PRIME_A,Prime Broker,large,500000,1.75,875222.61,40721093,1.2279,1,1,0,0,Custodian Delay,1.1,1
2025-05-15,CLOV,Healthcare,mid,Healthcare Equity,REGB_B,Regional Broker,mid,500000,1.75,875222.61,40721093,1.2279,1,1,0,0,SSI Mismatch,1.1,1
2025-05-15,SPCE,Consumer,mid,Consumer Equity,CUSTODY_B,Custodian,large,465596,1.19,554766.6,34288400,1.3579,1,1,0,0,Custodian Delay,1.1,1
2025-05-15,QQQ,ETF,large,ETF,CUSTODY_B,Custodian,large,97795,473.82,46337574.59,28604401,0.3419,1,1,0,0,Corporate Action,1.1,1
2025-05-15,ARK,ETF,mid,ETF,PRIME_A,Prime Broker,large,368738,47.98,17690429.85,22016947,1.6748,1,1,0,0,Custodian Delay,1.1,1
2025-05-15,ARKK,ETF,mid,ETF,PRIME_A,Prime Broker,large,240309,43.72,10506945.81,13770059,1.7452,1,1,0,0,Short Sale Locate Failure,1.1,1
2025-05-15,TLT,Bond ETF,large,Bond ETF,PRIME_C,Prime Broker,large,204633,95.67,19577524.32,19377974,1.056,1,1,0,0,Corporate Action,1.1,1
2025-05-15,HYG,Bond ETF,large,Bond ETF,CUSTODY_A,Custodian,large,134349,74.16,9963725.46,23075391,0.5822,1,3,0,0,Corporate Action,1.1,1
2025-05-16,AAPL,Technology,large,Technology Equity,REGB_B,Regional Broker,mid,273579,182.76,49999897.18,79550839,0.3439,1,1,0,0,System Issue,1.1,1
2025-05-16,GOOGL,Technology,large,Technology Equity,REGB_A,Regional Broker,mid,286839,174.31,49999978.13,47579887,0.6029,1,2,0,0,Short Sale Locate Failure,1.1,1
2025-05-16,AMZN,Consumer,large,Consumer Equity,CUSTODY_B,Custodian,large,184341,187.86,34630530.89,36408011,0.5063,1,1,0,0,Custodian Delay,1.1,1
2025-05-16,NVDA,Technology,large,Technology Equity,FOREIGN_B,Foreign Dealer,large,373541,133.85,49999952.65,367663615,0.1016,1,1,0,0,SSI Mismatch,1.1,1
2025-05-16,META,Technology,large,Technology Equity,PRIME_A,Prime Broker,large,94106,531.31,49999845.08,31461713,0.2991,1,1,0,0,Corporate Action,1.1,1
2025-05-16,META,Technology,large,Technology Equity,REGB_B,Regional Broker,mid,94106,531.31,49999845.08,31461713,0.2991,1,2,0,0,Securities Lending Recall,1.1,1
2025-05-16,TSLA,Consumer,large,Consumer Equity,FOREIGN_B,Foreign Dealer,large,198380,252.04,49999921.81,160511350,0.1236,1,1,0,0,SSI Mismatch,1.1,1
2025-05-16,GS,Financials,large,Financials Equity,REGB_B,Regional Broker,mid,69252,476.44,32994165.79,4443190,1.5586,1,1,0,0,SSI Mismatch,1.1,1
2025-05-16,WFC,Financials,large,Financials Equity,FOREIGN_B,Foreign Dealer,large,500000,55.89,27946077.02,30061849,1.6632,1,2,0,0,FX Settlement Mismatch,1.1,1
2025-05-16,MRK,Healthcare,large,Healthcare Equity,CUSTODY_B,Custodian,large,129468,131.95,17083654.04,9856869,1.3135,1,1,0,0,Securities Lending Recall,1.1,1
2025-05-16,HOOD,Financials,mid,Financials Equity,PRIME_B,Prime Broker,large,500000,17.17,8583451.0,34708730,1.4406,1,1,0,0,Custodian Delay,1.1,1
2025-05-16,HOOD,Financials,mid,Financials Equity,FOREIGN_A,Foreign Dealer,large,500000,17.17,8583451.0,34708730,1.4406,1,2,0,0,Corporate Action,1.1,1
2025-05-16,HOOD,Financials,mid,Financials Equity,HEDGE_B,Hedge Fund,mid,500000,17.17,8583451.0,34708730,1.4406,1,1,0,0,Securities Lending Recall,1.1,1
2025-05-16,NKLA,Consumer,mid,Consumer Equity,REGB_B,Regional Broker,mid,500000,0.83,414003.59,61492695,0.8131,1,1,0,0,Custodian Delay,1.1,1
2025-05-16,IWM,ETF,mid,ETF,HEDGE_A,Hedge Fund,mid,227289,219.98,49999845.0,37327672,0.6089,1,3,0,0,Short Sale Locate Failure,1.1,1
2025-05-16,ARK,ETF,mid,ETF,CUSTODY_B,Custodian,large,460495,52.32,24092500.33,11584158,3.9752,1,3,0,0,Corporate Action,1.1,1
2025-05-16,HYG,Bond ETF,large,Bond ETF,REGB_B,Regional Broker,mid,385830,71.95,27761695.19,22980101,1.679,1,1,0,0,Corporate Action,1.1,1
2025-05-16,HYG,Bond ETF,large,Bond ETF,REGB_A,Regional Broker,mid,443446,71.95,31907349.58,22980101,1.9297,1,2,0,0,Short Sale Locate Failure,1.1,1
2025-05-16,LQD,Bond ETF,large,Bond ETF,REGB_B,Regional Broker,mid,460068,108.68,49999938.74,17359151,2.6503,1,1,0,0,SSI Mismatch,1.1,1
2025-05-19,BAC,Financials,large,Financials Equity,CUSTODY_B,Custodian,large,412797,38.01,15689842.02,62619088,0.6592,1,1,0,0,Securities Lending Recall,1.1,1
2025-05-19,GS,Financials,large,Financials Equity,PRIME_C,Prime Broker,large,32854,479.34,15748158.52,4407280,0.7454,2,2,0,0,Custodian Delay,1.1,1
2025-05-19,MS,Financials,large,Financials Equity,HEDGE_B,Hedge Fund,mid,126993,102.87,13064354.4,13341688,0.9519,1,1,0,0,Short Sale Locate Failure,1.1,1
2025-05-19,CVX,Energy,large,Energy Equity,REGB_A,Regional Broker,mid,179742,152.61,27429938.6,13103943,1.3717,1,2,0,0,Securities Lending Recall,1.1,1
2025-05-19,WMT,Consumer,large,Consumer Equity,CUSTODY_A,Custodian,large,62401,188.75,11778064.12,9325293,0.6692,1,1,0,0,Custodian Delay,1.1,1
2025-05-19,WMT,Consumer,large,Consumer Equity,HEDGE_B,Hedge Fund,mid,156730,188.75,29582474.47,9325293,1.6807,1,4,1,0,Counterparty Error,1.1,1
2025-05-19,PLTR,Technology,mid,Technology Equity,CUSTODY_B,Custodian,large,500000,26.82,13411650.98,81178518,0.6159,1,1,0,0,Securities Lending Recall,1.1,1
2025-05-19,PLTR,Technology,mid,Technology Equity,REGB_A,Regional Broker,mid,500000,26.82,13411650.98,81178518,0.6159,1,1,0,0,Short Sale Locate Failure,1.1,1
2025-05-19,RIVN,Consumer,mid,Consumer Equity,HEDGE_B,Hedge Fund,mid,500000,12.52,6261087.76,69241695,0.7221,1,2,0,0,Short Sale Locate Failure,1.1,1
2025-05-19,OPEN,Financials,mid,Financials Equity,PRIME_A,Prime Broker,large,363131,2.71,982429.88,14221491,2.5534,1,1,0,0,SSI Mismatch,1.1,1
2025-05-19,HOOD,Financials,mid,Financials Equity,PRIME_B,Prime Broker,large,500000,18.98,9488580.25,45812010,1.0914,2,2,0,0,Short Sale Locate Failure,1.1,1
2025-05-19,HOOD,Financials,mid,Financials Equity,PRIME_C,Prime Broker,large,500000,18.98,9488580.25,45812010,1.0914,1,1,0,0,Custodian Delay,1.1,1
2025-05-19,CLOV,Healthcare,mid,Healthcare Equity,FOREIGN_A,Foreign Dealer,large,500000,1.9,952033.14,34233001,1.4606,1,1,0,0,SSI Mismatch,1.1,1
2025-05-19,SPCE,Consumer,mid,Consumer Equity,FOREIGN_A,Foreign Dealer,large,500000,1.18,591588.97,22992437,2.1746,1,2,0,0,SSI Mismatch,1.1,1
2025-05-19,SPY,ETF,large,ETF,REGB_B,Regional Broker,mid,84896,588.95,49999775.57,85171455,0.0997,1,1,0,0,Corporate Action,1.1,1
2025-05-19,ARKK,ETF,mid,ETF,REGB_A,Regional Broker,mid,500000,51.15,25576069.29,33495905,1.4927,1,1,0,0,Custodian Delay,1.1,1
2025-05-19,ARKK,ETF,mid,ETF,CUSTODY_B,Custodian,large,247742,51.15,12672533.12,33495905,0.7396,1,1,0,0,System Issue,1.1,1
2025-05-19,LQD,Bond ETF,large,Bond ETF,PRIME_B,Prime Broker,large,214575,108.21,23218397.18,22391014,0.9583,1,1,0,0,Short Sale Locate Failure,1.1,1
2025-05-20,MSFT,Technology,large,Technology Equity,FOREIGN_B,Foreign Dealer,large,119249,419.29,49999663.42,24089908,0.495,1,1,0,0,Custodian Delay,1.1,1
2025-05-20,GOOGL,Technology,large,Technology Equity,PRIME_C,Prime Broker,large,278458,179.56,49999934.89,34036081,0.8181,1,1,0,0,Custodian Delay,1.1,1
2025-05-20,META,Technology,large,Technology Equity,PRIME_B,Prime Broker,large,97561,512.5,49999989.08,22207415,0.4393,1,1,0,0,Custodian Delay,1.1,1
2025-05-20,BAC,Financials,large,Financials Equity,CUSTODY_A,Custodian,large,370894,37.91,14059229.33,48561748,0.7638,1,1,0,0,Custodian Delay,1.1,1
2025-05-20,GS,Financials,large,Financials Equity,HEDGE_B,Hedge Fund,mid,87862,485.57,42662818.25,3084462,2.8485,1,1,0,0,Securities Lending Recall,1.1,1
2025-05-20,WFC,Financials,large,Financials Equity,REGB_B,Regional Broker,mid,500000,59.65,29825869.98,31992756,1.5629,1,1,0,0,Custodian Delay,1.1,1
2025-05-20,WFC,Financials,large,Financials Equity,REGB_A,Regional Broker,mid,500000,59.65,29825869.98,31992756,1.5629,1,1,0,0,Custodian Delay,1.1,1
2025-05-20,XOM,Energy,large,Energy Equity,CUSTODY_A,Custodian,large,349284,121.19,42331244.64,22050790,1.584,1,1,0,0,Custodian Delay,1.1,1
2025-05-20,JNJ,Healthcare,large,Healthcare Equity,CUSTODY_B,Custodian,large,76716,159.16,12209824.16,6578874,1.1661,1,2,0,0,Securities Lending Recall,1.1,1
2025-05-20,JNJ,Healthcare,large,Healthcare Equity,PRIME_C,Prime Broker,large,81245,159.16,12930642.42,6578874,1.2349,1,1,0,0,Custodian Delay,1.1,1
2025-05-20,UNH,Healthcare,large,Healthcare Equity,REGB_B,Regional Broker,mid,29503,530.53,15652093.41,3883180,0.7598,1,1,0,0,Short Sale Locate Failure,1.1,1
2025-05-20,UNH,Healthcare,large,Healthcare Equity,FOREIGN_A,Foreign Dealer,large,94064,530.53,49903349.29,3883180,2.4223,1,1,0,0,Custodian Delay,1.1,1
2025-05-20,PFE,Healthcare,large,Healthcare Equity,REGB_B,Regional Broker,mid,500000,28.94,14472490.8,46284672,1.0803,1,1,0,0,SSI Mismatch,1.1,1
2025-05-20,PFE,Healthcare,large,Healthcare Equity,CUSTODY_A,Custodian,large,301483,28.94,8726419.89,46284672,0.6514,1,1,0,0,Custodian Delay,1.1,1
2025-05-20,MRK,Healthcare,large,Healthcare Equity,HEDGE_B,Hedge Fund,mid,150218,128.8,19347522.1,8867446,1.694,1,1,0,0,SSI Mismatch,1.1,1
2025-05-20,MRK,Healthcare,large,Healthcare Equity,HEDGE_A,Hedge Fund,mid,165632,128.8,21332788.22,8867446,1.8679,1,2,0,0,Securities Lending Recall,1.1,1
2025-05-20,MRK,Healthcare,large,Healthcare Equity,PRIME_C,Prime Broker,large,161635,128.8,20817989.42,8867446,1.8228,1,1,0,0,Short Sale Locate Failure,1.1,1
2025-05-20,COST,Consumer,large,Consumer Equity,REGB_B,Regional Broker,mid,36221,871.69,31573400.51,2981459,1.2149,1,4,1,0,Securities Lending Recall,1.1,1
2025-05-20,COST,Consumer,large,Consumer Equity,REGB_A,Regional Broker,mid,27188,871.69,23699445.43,2981459,0.9119,1,2,0,0,Corporate Action,1.1,1
2025-05-20,LCID,Consumer,mid,Consumer Equity,HEDGE_A,Hedge Fund,mid,500000,3.47,1733437.25,54895288,0.9108,1,1,0,0,Counterparty Error,1.1,1
2025-05-20,BBAI,Technology,mid,Technology Equity,HEDGE_B,Hedge Fund,mid,405029,3.18,1288623.83,23536958,1.7208,1,1,0,0,Short Sale Locate Failure,1.1,1
2025-05-20,SOFI,Financials,mid,Financials Equity,REGB_B,Regional Broker,mid,500000,10.07,5035265.9,65365364,0.7649,1,1,0,0,Short Sale Locate Failure,1.1,1
2025-05-20,HOOD,Financials,mid,Financials Equity,PRIME_C,Prime Broker,large,500000,17.63,8813697.95,45670630,1.0948,2,1,0,0,SSI Mismatch,1.1,1
2025-05-20,SPCE,Consumer,mid,Consumer Equity,PRIME_C,Prime Broker,large,500000,1.13,567459.53,41497292,1.2049,1,1,0,0,SSI Mismatch,1.1,1
2025-05-20,SPCE,Consumer,mid,Consumer Equity,HEDGE_B,Hedge Fund,mid,500000,1.13,567459.53,41497292,1.2049,1,1,0,0,Securities Lending Recall,1.1,1
2025-05-20,NKLA,Consumer,mid,Consumer Equity,REGB_B,Regional Broker,mid,500000,0.9,450302.08,47711899,1.048,1,1,0,0,Securities Lending Recall,1.1,1
2025-05-20,NKLA,Consumer,mid,Consumer Equity,FOREIGN_A,Foreign Dealer,large,500000,0.9,450302.08,47711899,1.048,1,1,0,0,SSI Mismatch,1.1,1
2025-05-20,SPY,ETF,large,ETF,PRIME_A,Prime Broker,large,85581,584.24,49999415.87,97234219,0.088,1,1,0,0,SSI Mismatch,1.1,1
2025-05-20,IWM,ETF,mid,ETF,HEDGE_A,Hedge Fund,mid,237672,210.37,49999809.47,43493307,0.5465,1,2,0,0,Short Sale Locate Failure,1.1,1
2025-05-20,ARK,ETF,mid,ETF,PRIME_A,Prime Broker,large,134982,53.92,7278491.98,11204398,1.2047,1,1,0,0,Corporate Action,1.1,1
2025-05-20,LQD,Bond ETF,large,Bond ETF,HEDGE_B,Hedge Fund,mid,475877,105.07,49999992.31,18231134,2.6102,1,2,0,0,Short Sale Locate Failure,1.1,1
2025-05-20,LQD,Bond ETF,large,Bond ETF,FOREIGN_A,Foreign Dealer,large,473280,105.07,49727127.72,18231134,2.596,1,1,0,0,FX Settlement Mismatch,1.1,1
2025-05-21,GOOGL,Technology,large,Technology Equity,PRIME_B,Prime Broker,large,205949,174.03,35841769.4,24137305,0.8532,1,1,0,0,Securities Lending Recall,1.1,1
2025-05-21,GOOGL,Technology,large,Technology Equity,PRIME_C,Prime Broker,large,127773,174.03,22236623.64,24137305,0.5294,2,1,0,0,Corporate Action,1.1,1
2025-05-21,AMZN,Consumer,large,Consumer Equity,PRIME_C,Prime Broker,large,269346,185.63,49999879.27,50721939,0.531,1,1,0,0,System Issue,1.1,1
2025-05-21,AMZN,Consumer,large,Consumer Equity,CUSTODY_A,Custodian,large,269346,185.63,49999879.27,50721939,0.531,1,1,0,0,Securities Lending Recall,1.1,1
2025-05-21,TSLA,Consumer,large,Consumer Equity,PRIME_A,Prime Broker,large,203560,245.63,49999849.18,139297508,0.1461,1,3,0,0,Short Sale Locate Failure,1.1,1
2025-05-21,BAC,Financials,large,Financials Equity,HEDGE_A,Hedge Fund,mid,500000,38.44,19218645.58,61686642,0.8105,1,1,0,0,Short Sale Locate Failure,1.1,1
2025-05-21,BAC,Financials,large,Financials Equity,CUSTODY_B,Custodian,large,500000,38.44,19218645.58,61686642,0.8105,2,1,0,0,Custodian Delay,1.1,1
2025-05-21,GS,Financials,large,Financials Equity,PRIME_A,Prime Broker,large,24315,467.56,11368610.12,4886077,0.4976,1,1,0,0,Securities Lending Recall,1.1,1
2025-05-21,GS,Financials,large,Financials Equity,PRIME_B,Prime Broker,large,19005,467.56,8885890.82,4886077,0.389,1,1,0,0,Securities Lending Recall,1.1,1
2025-05-21,XOM,Energy,large,Energy Equity,FOREIGN_A,Foreign Dealer,large,213929,117.69,25177895.1,24830222,0.8616,1,1,0,0,FX Settlement Mismatch,1.1,1
2025-05-21,XOM,Energy,large,Energy Equity,CUSTODY_A,Custodian,large,254526,117.69,29955868.2,24830222,1.0251,2,1,0,0,Corporate Action,1.1,1
2025-05-21,JNJ,Healthcare,large,Healthcare Equity,HEDGE_B,Hedge Fund,mid,202525,156.8,31754940.89,11570951,1.7503,1,1,0,0,Short Sale Locate Failure,1.1,1
2025-05-21,UNH,Healthcare,large,Healthcare Equity,FOREIGN_A,Foreign Dealer,large,33860,526.51,17827556.35,3151171,1.0745,2,1,0,0,FX Settlement Mismatch,1.1,1
2025-05-21,UNH,Healthcare,large,Healthcare Equity,CUSTODY_A,Custodian,large,32543,526.51,17134145.49,3151171,1.0327,1,1,0,0,Custodian Delay,1.1,1
2025-05-21,WMT,Consumer,large,Consumer Equity,CUSTODY_A,Custodian,large,108808,202.69,22053915.04,10300838,1.0563,1,3,0,0,Custodian Delay,1.1,1
2025-05-21,WMT,Consumer,large,Consumer Equity,HEDGE_A,Hedge Fund,mid,154920,202.69,31400195.93,10300838,1.504,1,3,0,0,Securities Lending Recall,1.1,1
2025-05-21,PLTR,Technology,mid,Technology Equity,PRIME_A,Prime Broker,large,500000,24.83,12412916.34,109640559,0.456,1,1,0,0,SSI Mismatch,1.1,1
2025-05-21,BBAI,Technology,mid,Technology Equity,FOREIGN_B,Foreign Dealer,large,500000,3.31,1656106.53,17434173,2.8679,1,2,0,0,Custodian Delay,1.1,1
2025-05-21,CLOV,Healthcare,mid,Healthcare Equity,REGB_A,Regional Broker,mid,500000,1.71,855462.7,57322484,0.8723,1,1,0,0,SSI Mismatch,1.1,1
2025-05-21,ARKK,ETF,mid,ETF,FOREIGN_B,Foreign Dealer,large,500000,46.45,23225027.52,25586890,1.9541,1,1,0,0,SSI Mismatch,1.1,1
2025-05-21,TLT,Bond ETF,large,Bond ETF,PRIME_A,Prime Broker,large,251145,95.81,24063156.82,23413131,1.0727,1,1,0,0,Corporate Action,1.1,1
2025-05-21,TLT,Bond ETF,large,Bond ETF,FOREIGN_B,Foreign Dealer,large,143978,95.81,13795079.31,23413131,0.6149,1,1,0,0,Corporate Action,1.1,1
2025-05-21,HYG,Bond ETF,large,Bond ETF,HEDGE_B,Hedge Fund,mid,443525,74.86,33201192.34,23066283,1.9228,1,1,0,0,Securities Lending Recall,1.1,1
2025-05-21,LQD,Bond ETF,large,Bond ETF,HEDGE_A,Hedge Fund,mid,335397,105.66,35438141.74,12198224,2.7496,1,1,0,0,Counterparty Error,1.1,1
2025-05-21,LQD,Bond ETF,large,Bond ETF,REGB_A,Regional Broker,mid,146410,105.66,15469721.95,12198224,1.2003,1,1,0,0,Custodian Delay,1.1,1
2025-05-22,MSFT,Technology,large,Technology Equity,CUSTODY_A,Custodian,large,122438,408.37,49999759.92,29278054,0.4182,1,1,0,0,Custodian Delay,1.1,1
2025-05-22,GOOGL,Technology,large,Technology Equity,CUSTODY_B,Custodian,large,96052,171.15,16439065.46,32974246,0.2913,1,2,0,0,Securities Lending Recall,1.1,1
2025-05-22,GOOGL,Technology,large,Technology Equity,PRIME_A,Prime Broker,large,160216,171.15,27420577.51,32974246,0.4859,1,2,0,0,SSI Mismatch,1.1,1
2025-05-22,TSLA,Consumer,large,Consumer Equity,CUSTODY_A,Custodian,large,200473,249.41,49999873.42,136010713,0.1474,1,1,0,0,Custodian Delay,1.1,1
2025-05-22,TSLA,Consumer,large,Consumer Equity,PRIME_C,Prime Broker,large,200473,249.41,49999873.42,136010713,0.1474,1,1,0,0,Custodian Delay,1.1,1
2025-05-22,TSLA,Consumer,large,Consumer Equity,PRIME_A,Prime Broker,large,200473,249.41,49999873.42,136010713,0.1474,2,1,0,0,Corporate Action,1.1,1
2025-05-22,JPM,Financials,large,Financials Equity,REGB_A,Regional Broker,mid,84696,197.41,16719483.33,10605021,0.7986,1,1,0,0,Custodian Delay,1.1,1
2025-05-22,JPM,Financials,large,Financials Equity,CUSTODY_B,Custodian,large,120846,197.41,23855703.73,10605021,1.1395,1,3,0,0,Corporate Action,1.1,1
2025-05-22,JPM,Financials,large,Financials Equity,PRIME_B,Prime Broker,large,168153,197.41,33194380.86,10605021,1.5856,1,1,0,0,Securities Lending Recall,1.1,1
2025-05-22,BAC,Financials,large,Financials Equity,FOREIGN_B,Foreign Dealer,large,500000,37.58,18787776.93,53166244,0.9404,1,2,0,0,SSI Mismatch,1.1,1
2025-05-22,GS,Financials,large,Financials Equity,PRIME_B,Prime Broker,large,32887,452.06,14867023.13,4077122,0.8066,2,1,0,0,System Issue,1.1,1
2025-05-22,MS,Financials,large,Financials Equity,PRIME_A,Prime Broker,large,40915,108.01,4419395.99,8644356,0.4733,1,1,0,0,System Issue,1.1,1
2025-05-22,WFC,Financials,large,Financials Equity,HEDGE_A,Hedge Fund,mid,266839,59.05,15756248.31,27875924,0.9572,1,2,0,0,Short Sale Locate Failure,1.1,1
2025-05-22,WFC,Financials,large,Financials Equity,PRIME_C,Prime Broker,large,284681,59.05,16809778.65,27875924,1.0212,1,1,0,0,Securities Lending Recall,1.1,1
2025-05-22,XOM,Energy,large,Energy Equity,CUSTODY_B,Custodian,large,111584,119.91,13380262.0,29662167,0.3762,1,1,0,0,Custodian Delay,1.1,1
2025-05-22,CVX,Energy,large,Energy Equity,PRIME_A,Prime Broker,large,119853,152.91,18326906.09,17030692,0.7037,1,2,0,0,Short Sale Locate Failure,1.1,1
2025-05-22,CVX,Energy,large,Energy Equity,CUSTODY_B,Custodian,large,108456,152.91,16584173.33,17030692,0.6368,1,1,0,0,Securities Lending Recall,1.1,1
2025-05-22,MRK,Healthcare,large,Healthcare Equity,PRIME_C,Prime Broker,large,96925,122.54,11877303.52,10586031,0.9156,1,1,0,0,Securities Lending Recall,1.1,1
2025-05-22,MRK,Healthcare,large,Healthcare Equity,REGB_A,Regional Broker,mid,199598,122.54,24458973.73,10586031,1.8855,1,2,0,0,System Issue,1.1,1
2025-05-22,MRK,Healthcare,large,Healthcare Equity,PRIME_A,Prime Broker,large,53864,122.54,6600557.93,10586031,0.5088,1,2,0,0,System Issue,1.1,1
2025-05-22,COST,Consumer,large,Consumer Equity,FOREIGN_B,Foreign Dealer,large,28415,921.97,26197661.19,1996982,1.4229,1,2,0,0,Corporate Action,1.1,1
2025-05-22,RIVN,Consumer,mid,Consumer Equity,PRIME_A,Prime Broker,large,500000,12.76,6380223.26,83354228,0.5998,1,2,0,0,Custodian Delay,1.1,1
2025-05-22,RIVN,Consumer,mid,Consumer Equity,CUSTODY_A,Custodian,large,500000,12.76,6380223.26,83354228,0.5998,1,1,0,0,Custodian Delay,1.1,1
2025-05-22,BBAI,Technology,mid,Technology Equity,HEDGE_B,Hedge Fund,mid,500000,3.26,1631833.24,28447901,1.7576,2,1,0,0,Short Sale Locate Failure,1.1,1
2025-05-22,OPEN,Financials,mid,Financials Equity,PRIME_C,Prime Broker,large,500000,2.79,1396326.36,43221076,1.1568,1,3,0,0,Short Sale Locate Failure,1.1,1
2025-05-22,OPEN,Financials,mid,Financials Equity,CUSTODY_B,Custodian,large,500000,2.79,1396326.36,43221076,1.1568,1,2,0,0,System Issue,1.1,1
2025-05-22,SOFI,Financials,mid,Financials Equity,REGB_A,Regional Broker,mid,500000,10.12,5059258.7,44939336,1.1126,1,1,0,0,SSI Mismatch,1.1,1
2025-05-22,SOFI,Financials,mid,Financials Equity,HEDGE_B,Hedge Fund,mid,500000,10.12,5059258.7,44939336,1.1126,1,2,0,0,Counterparty Error,1.1,1
2025-05-22,SOFI,Financials,mid,Financials Equity,CUSTODY_B,Custodian,large,500000,10.12,5059258.7,44939336,1.1126,1,1,0,0,Custodian Delay,1.1,1
2025-05-22,HOOD,Financials,mid,Financials Equity,REGB_B,Regional Broker,mid,500000,19.01,9503010.05,33169190,1.5074,1,1,0,0,Short Sale Locate Failure,1.1,1
2025-05-22,SPCE,Consumer,mid,Consumer Equity,HEDGE_B,Hedge Fund,mid,500000,1.17,586080.97,32022029,1.5614,1,3,0,0,SSI Mismatch,1.1,1
2025-05-22,QQQ,ETF,large,ETF,HEDGE_A,Hedge Fund,mid,104882,476.72,49999533.38,56368580,0.1861,1,4,1,0,Short Sale Locate Failure,1.1,1
2025-05-22,ARK,ETF,mid,ETF,PRIME_C,Prime Broker,large,345659,51.21,17699474.55,9793319,3.5295,1,1,0,0,Securities Lending Recall,1.1,1
2025-05-22,TLT,Bond ETF,large,Bond ETF,PRIME_B,Prime Broker,large,500000,96.0,48000997.18,35967905,1.3901,1,1,0,0,Short Sale Locate Failure,1.1,1
2025-05-22,LQD,Bond ETF,large,Bond ETF,PRIME_B,Prime Broker,large,459386,108.84,49999960.77,34002098,1.3511,2,2,0,0,Securities Lending Recall,1.1,1
2025-05-22,LQD,Bond ETF,large,Bond ETF,HEDGE_A,Hedge Fund,mid,459386,108.84,49999960.77,34002098,1.3511,2,2,0,0,Short Sale Locate Failure,1.1,1
2025-05-23,META,Technology,large,Technology Equity,REGB_A,Regional Broker,mid,99827,500.87,49999929.21,30399723,0.3284,1,1,0,0,System Issue,1.1,1
2025-05-23,META,Technology,large,Technology Equity,FOREIGN_B,Foreign Dealer,large,99827,500.87,49999929.21,30399723,0.3284,1,2,0,0,FX Settlement Mismatch,1.1,1
2025-05-23,META,Technology,large,Technology Equity,CUSTODY_A,Custodian,large,99827,500.87,49999929.21,30399723,0.3284,1,1,0,0,Corporate Action,1.1,1
2025-05-23,TSLA,Consumer,large,Consumer Equity,PRIME_B,Prime Broker,large,212321,235.49,49999778.72,154457340,0.1375,1,1,0,0,Custodian Delay,1.1,1
2025-05-23,TSLA,Consumer,large,Consumer Equity,HEDGE_A,Hedge Fund,mid,212321,235.49,49999778.72,154457340,0.1375,1,1,0,0,Securities Lending Recall,1.1,1
2025-05-23,TSLA,Consumer,large,Consumer Equity,REGB_A,Regional Broker,mid,212321,235.49,49999778.72,154457340,0.1375,1,2,0,0,Securities Lending Recall,1.1,1
2025-05-23,JPM,Financials,large,Financials Equity,CUSTODY_A,Custodian,large,92489,195.68,18098287.33,14507880,0.6375,1,1,0,0,Securities Lending Recall,1.1,1
2025-05-23,JPM,Financials,large,Financials Equity,FOREIGN_A,Foreign Dealer,large,125151,195.68,24489601.55,14507880,0.8626,1,1,0,0,FX Settlement Mismatch,1.1,1
2025-05-23,BAC,Financials,large,Financials Equity,PRIME_B,Prime Broker,large,500000,37.36,18678628.56,74977459,0.6669,1,1,0,0,Custodian Delay,1.1,1
2025-05-23,BAC,Financials,large,Financials Equity,CUSTODY_B,Custodian,large,500000,37.36,18678628.56,74977459,0.6669,3,1,0,0,Securities Lending Recall,1.1,1
